,YEAR,TransMode,Hour,Educ_College_1Year,Educ_College_2Year,Educ_College_4Year,Educ_College_5PlusYears,Educ_Grade0_4,Educ_Grade10,Educ_Grade11,Educ_Grade9,Educ_Grades12,Educ_Grades5_8,Educ_N/A_NoSchool
0,2017,AutoOccupants,0,191.0,161.0,18.0,176.0,0.0,0.0,0.0,0.0,610.0,0.0,0.0
1,2017,AutoOccupants,1,0.0,0.0,120.0,0.0,0.0,103.0,0.0,0.0,165.0,0.0,0.0
2,2017,AutoOccupants,2,1015.0,254.0,570.0,25.0,0.0,82.0,0.0,0.0,124.0,71.0,339.0
3,2017,AutoOccupants,3,563.0,836.0,178.0,0.0,0.0,0.0,0.0,784.0,766.0,0.0,0.0
4,2017,AutoOccupants,4,308.0,63.0,1331.0,256.0,59.0,365.0,188.0,0.0,1804.0,230.0,0.0
5,2017,AutoOccupants,5,2193.0,1753.0,4038.0,974.0,0.0,220.0,587.0,456.0,7495.0,97.0,200.0
6,2017,AutoOccupants,6,6624.0,3920.0,11567.0,6692.0,271.0,48.0,126.0,920.0,14134.0,1053.0,39.0
7,2017,AutoOccupants,7,7843.0,5220.0,19445.0,15562.0,220.0,341.0,685.0,150.0,19623.0,786.0,623.0
8,2017,AutoOccupants,8,6733.0,5444.0,22365.0,19214.0,56.0,188.0,77.0,98.0,14040.0,985.0,576.0
9,2017,AutoOccupants,9,4326.0,3440.0,15845.0,13008.0,0.0,219.0,166.0,525.0,8843.0,0.0,284.0
10,2017,AutoOccupants,10,2307.0,1634.0,7121.0,5501.0,0.0,0.0,0.0,0.0,3783.0,186.0,116.0
11,2017,AutoOccupants,11,739.0,643.0,2540.0,1925.0,46.0,0.0,0.0,65.0,1181.0,0.0,260.0
12,2017,AutoOccupants,12,341.0,1070.0,1632.0,1418.0,0.0,151.0,0.0,0.0,876.0,102.0,0.0
13,2017,AutoOccupants,13,436.0,568.0,1920.0,1185.0,0.0,0.0,0.0,0.0,904.0,0.0,98.0
14,2017,AutoOccupants,14,1286.0,490.0,1501.0,357.0,0.0,0.0,55.0,287.0,1375.0,0.0,0.0
15,2017,AutoOccupants,15,845.0,1231.0,1762.0,389.0,0.0,0.0,0.0,0.0,1141.0,0.0,93.0
16,2017,AutoOccupants,16,1174.0,212.0,1375.0,540.0,0.0,32.0,0.0,0.0,1340.0,336.0,0.0
17,2017,AutoOccupants,17,608.0,99.0,1147.0,252.0,0.0,0.0,0.0,0.0,1831.0,231.0,247.0
18,2017,AutoOccupants,18,167.0,140.0,1985.0,521.0,0.0,226.0,72.0,0.0,675.0,201.0,62.0
19,2017,AutoOccupants,19,708.0,276.0,1213.0,212.0,0.0,0.0,0.0,0.0,1148.0,0.0,0.0
20,2017,AutoOccupants,20,112.0,156.0,632.0,363.0,0.0,0.0,0.0,0.0,217.0,0.0,0.0
21,2017,AutoOccupants,21,128.0,0.0,364.0,287.0,0.0,0.0,0.0,0.0,1469.0,209.0,0.0
22,2017,AutoOccupants,22,1513.0,604.0,1676.0,270.0,0.0,0.0,0.0,0.0,881.0,0.0,0.0
23,2017,AutoOccupants,23,296.0,560.0,491.0,61.0,0.0,98.0,0.0,65.0,3150.0,0.0,0.0
24,2017,Bicycle,4,104.0,0.0,0.0,714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,2017,Bicycle,5,0.0,249.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,2017,Bicycle,6,110.0,0.0,819.0,601.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0
27,2017,Bicycle,7,376.0,71.0,857.0,1387.0,0.0,139.0,0.0,0.0,368.0,0.0,0.0
28,2017,Bicycle,8,92.0,0.0,4100.0,4429.0,90.0,0.0,0.0,0.0,673.0,52.0,0.0
29,2017,Bicycle,9,630.0,109.0,3035.0,3629.0,0.0,162.0,0.0,0.0,0.0,0.0,0.0
30,2017,Bicycle,10,850.0,0.0,717.0,349.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0
31,2017,Bicycle,11,141.0,0.0,0.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,2017,Bicycle,12,0.0,0.0,437.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,2017,Bicycle,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0
34,2017,Bicycle,14,0.0,0.0,327.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0
35,2017,Bicycle,15,0.0,0.0,164.0,56.0,0.0,0.0,0.0,0.0,294.0,0.0,0.0
36,2017,Bicycle,16,0.0,0.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,2017,Bicycle,17,98.0,80.0,118.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,2017,Bicycle,18,206.0,0.0,246.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0
39,2017,Bicycle,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,0.0,83.0
40,2017,Bicycle,20,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,2017,Bus,0,0.0,251.0,866.0,0.0,0.0,0.0,0.0,0.0,304.0,0.0,0.0
42,2017,Bus,1,0.0,75.0,96.0,70.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0
43,2017,Bus,2,64.0,370.0,0.0,66.0,0.0,0.0,0.0,0.0,610.0,0.0,0.0
44,2017,Bus,3,0.0,0.0,0.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,2017,Bus,4,0.0,220.0,228.0,0.0,0.0,0.0,107.0,0.0,575.0,0.0,79.0
46,2017,Bus,5,1260.0,443.0,666.0,468.0,181.0,0.0,191.0,0.0,1613.0,59.0,0.0
47,2017,Bus,6,4012.0,2933.0,5984.0,4851.0,184.0,0.0,57.0,175.0,9224.0,716.0,222.0
48,2017,Bus,7,6619.0,4754.0,19102.0,13398.0,74.0,804.0,835.0,696.0,12045.0,1284.0,757.0
49,2017,Bus,8,8352.0,6468.0,35142.0,20056.0,300.0,183.0,889.0,359.0,16258.0,1129.0,575.0
50,2017,Bus,9,3770.0,3777.0,20337.0,13824.0,100.0,335.0,600.0,546.0,8683.0,632.0,178.0
51,2017,Bus,10,1336.0,1187.0,5258.0,1728.0,0.0,0.0,111.0,322.0,3941.0,369.0,270.0
52,2017,Bus,11,499.0,117.0,449.0,455.0,140.0,0.0,122.0,48.0,1344.0,97.0,0.0
53,2017,Bus,12,355.0,360.0,778.0,427.0,0.0,0.0,159.0,0.0,920.0,769.0,77.0
54,2017,Bus,13,537.0,236.0,80.0,259.0,0.0,0.0,87.0,0.0,971.0,0.0,95.0
55,2017,Bus,14,948.0,351.0,543.0,291.0,0.0,113.0,115.0,0.0,1395.0,0.0,254.0
56,2017,Bus,15,144.0,132.0,1792.0,188.0,283.0,0.0,69.0,145.0,995.0,178.0,353.0
57,2017,Bus,16,0.0,159.0,348.0,429.0,0.0,0.0,0.0,0.0,1735.0,0.0,0.0
58,2017,Bus,17,99.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,307.0,97.0,0.0
59,2017,Bus,18,37.0,61.0,391.0,134.0,0.0,0.0,0.0,0.0,929.0,0.0,0.0
60,2017,Bus,19,0.0,0.0,496.0,567.0,0.0,0.0,0.0,0.0,172.0,0.0,0.0
61,2017,Bus,20,0.0,54.0,355.0,115.0,0.0,67.0,0.0,0.0,282.0,0.0,0.0
62,2017,Bus,21,0.0,0.0,0.0,220.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0
63,2017,Bus,22,365.0,0.0,652.0,0.0,0.0,0.0,0.0,149.0,131.0,177.0,0.0
64,2017,Bus,23,0.0,174.0,202.0,0.0,0.0,0.0,0.0,0.0,906.0,0.0,0.0
65,2017,CommuterRail,1,0.0,74.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,2017,CommuterRail,2,159.0,0.0,100.0,69.0,0.0,0.0,0.0,0.0,165.0,0.0,0.0
67,2017,CommuterRail,3,162.0,0.0,40.0,0.0,0.0,0.0,174.0,0.0,0.0,0.0,0.0
68,2017,CommuterRail,4,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,166.0,0.0
69,2017,CommuterRail,5,194.0,1079.0,1297.0,551.0,0.0,0.0,0.0,0.0,1541.0,0.0,0.0
70,2017,CommuterRail,6,1965.0,2011.0,8114.0,6279.0,0.0,0.0,0.0,0.0,4411.0,392.0,0.0
71,2017,CommuterRail,7,4760.0,3553.0,28708.0,19352.0,713.0,390.0,0.0,55.0,8739.0,356.0,339.0
72,2017,CommuterRail,8,5573.0,4527.0,58288.0,45347.0,0.0,860.0,472.0,147.0,8970.0,725.0,305.0
73,2017,CommuterRail,9,3632.0,2576.0,30583.0,22183.0,76.0,302.0,138.0,96.0,5798.0,281.0,316.0
74,2017,CommuterRail,10,1402.0,338.0,6694.0,3951.0,52.0,0.0,0.0,0.0,966.0,47.0,0.0
75,2017,CommuterRail,11,534.0,86.0,1033.0,509.0,0.0,0.0,0.0,0.0,420.0,0.0,0.0
76,2017,CommuterRail,12,114.0,237.0,96.0,212.0,0.0,0.0,0.0,0.0,370.0,178.0,0.0
77,2017,CommuterRail,13,238.0,166.0,381.0,0.0,0.0,0.0,0.0,0.0,131.0,215.0,0.0
78,2017,CommuterRail,14,280.0,0.0,0.0,399.0,0.0,68.0,0.0,0.0,532.0,0.0,0.0
79,2017,CommuterRail,15,223.0,211.0,460.0,339.0,0.0,0.0,46.0,0.0,959.0,0.0,0.0
80,2017,CommuterRail,16,173.0,117.0,416.0,445.0,0.0,0.0,105.0,0.0,396.0,0.0,0.0
81,2017,CommuterRail,17,100.0,0.0,113.0,73.0,0.0,0.0,62.0,0.0,935.0,123.0,0.0
82,2017,CommuterRail,18,0.0,0.0,803.0,444.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0
