index,Sector,PointEntryExit,TransMode,Hour,In,Out,In+Out,|In-Out|,Net Flow Dir,lon,lat
72,60thSt,10thAveAmsterdamAve,ALL,2019-10-23 00:00:00,0,693,693,693,Out +,-73.98798681970806,40.7698732187965
73,60thSt,10thAveAmsterdamAve,ALL,2019-10-23 01:00:00,0,432,432,432,Out +,-73.98798681970806,40.7698732187965
74,60thSt,10thAveAmsterdamAve,ALL,2019-10-23 02:00:00,0,308,308,308,Out +,-73.98798681970806,40.7698732187965
75,60thSt,10thAveAmsterdamAve,ALL,2019-10-23 03:00:00,0,319,319,319,Out +,-73.98798681970806,40.7698732187965
76,60thSt,10thAveAmsterdamAve,ALL,2019-10-23 04:00:00,0,350,350,350,Out +,-73.98798681970806,40.7698732187965
77,60thSt,10thAveAmsterdamAve,ALL,2019-10-23 05:00:00,0,671,671,671,Out +,-73.98798681970806,40.7698732187965
78,60thSt,10thAveAmsterdamAve,ALL,2019-10-23 06:00:00,8,972,980,964,Out +,-73.98798681970806,40.7698732187965
79,60thSt,10thAveAmsterdamAve,ALL,2019-10-23 07:00:00,4,1309,1313,1305,Out +,-73.98798681970806,40.7698732187965
80,60thSt,10thAveAmsterdamAve,ALL,2019-10-23 08:00:00,4,1193,1197,1189,Out +,-73.98798681970806,40.7698732187965
81,60thSt,10thAveAmsterdamAve,ALL,2019-10-23 09:00:00,5,1221,1226,1216,Out +,-73.98798681970806,40.7698732187965
82,60thSt,10thAveAmsterdamAve,ALL,2019-10-23 10:00:00,10,1299,1309,1289,Out +,-73.98798681970806,40.7698732187965
83,60thSt,10thAveAmsterdamAve,ALL,2019-10-23 11:00:00,9,1349,1358,1340,Out +,-73.98798681970806,40.7698732187965
84,60thSt,10thAveAmsterdamAve,ALL,2019-10-23 12:00:00,11,1299,1310,1288,Out +,-73.98798681970806,40.7698732187965
85,60thSt,10thAveAmsterdamAve,ALL,2019-10-23 13:00:00,19,1457,1476,1438,Out +,-73.98798681970806,40.7698732187965
86,60thSt,10thAveAmsterdamAve,ALL,2019-10-23 14:00:00,15,1571,1586,1556,Out +,-73.98798681970806,40.7698732187965
87,60thSt,10thAveAmsterdamAve,ALL,2019-10-23 15:00:00,12,1633,1645,1621,Out +,-73.98798681970806,40.7698732187965
88,60thSt,10thAveAmsterdamAve,ALL,2019-10-23 16:00:00,14,1854,1868,1840,Out +,-73.98798681970806,40.7698732187965
89,60thSt,10thAveAmsterdamAve,ALL,2019-10-23 17:00:00,12,1975,1987,1963,Out +,-73.98798681970806,40.7698732187965
90,60thSt,10thAveAmsterdamAve,ALL,2019-10-23 18:00:00,20,2024,2044,2004,Out +,-73.98798681970806,40.7698732187965
91,60thSt,10thAveAmsterdamAve,ALL,2019-10-23 19:00:00,14,1785,1799,1771,Out +,-73.98798681970806,40.7698732187965
92,60thSt,10thAveAmsterdamAve,ALL,2019-10-23 20:00:00,28,1509,1537,1481,Out +,-73.98798681970806,40.7698732187965
93,60thSt,10thAveAmsterdamAve,ALL,2019-10-23 21:00:00,24,1319,1343,1295,Out +,-73.98798681970806,40.7698732187965
94,60thSt,10thAveAmsterdamAve,ALL,2019-10-23 22:00:00,3,1367,1370,1364,Out +,-73.98798681970806,40.7698732187965
95,60thSt,10thAveAmsterdamAve,ALL,2019-10-23 23:00:00,7,1133,1140,1126,Out +,-73.98798681970806,40.7698732187965
168,60thSt,11thAveWestEndAve,ALL,2019-10-23 00:00:00,315,131,446,184,In +,-73.99087619201589,40.77101957740254
169,60thSt,11thAveWestEndAve,ALL,2019-10-23 01:00:00,192,72,264,120,In +,-73.99087619201589,40.77101957740254
170,60thSt,11thAveWestEndAve,ALL,2019-10-23 02:00:00,117,40,157,77,In +,-73.99087619201589,40.77101957740254
171,60thSt,11thAveWestEndAve,ALL,2019-10-23 03:00:00,86,45,131,41,In +,-73.99087619201589,40.77101957740254
172,60thSt,11thAveWestEndAve,ALL,2019-10-23 04:00:00,128,76,204,52,In +,-73.99087619201589,40.77101957740254
173,60thSt,11thAveWestEndAve,ALL,2019-10-23 05:00:00,245,167,412,78,In +,-73.99087619201589,40.77101957740254
174,60thSt,11thAveWestEndAve,ALL,2019-10-23 06:00:00,552,444,996,108,In +,-73.99087619201589,40.77101957740254
175,60thSt,11thAveWestEndAve,ALL,2019-10-23 07:00:00,1019,781,1800,238,In +,-73.99087619201589,40.77101957740254
176,60thSt,11thAveWestEndAve,ALL,2019-10-23 08:00:00,1351,799,2150,552,In +,-73.99087619201589,40.77101957740254
177,60thSt,11thAveWestEndAve,ALL,2019-10-23 09:00:00,1233,884,2117,349,In +,-73.99087619201589,40.77101957740254
178,60thSt,11thAveWestEndAve,ALL,2019-10-23 10:00:00,1002,852,1854,150,In +,-73.99087619201589,40.77101957740254
179,60thSt,11thAveWestEndAve,ALL,2019-10-23 11:00:00,993,741,1734,252,In +,-73.99087619201589,40.77101957740254
180,60thSt,11thAveWestEndAve,ALL,2019-10-23 12:00:00,1016,581,1597,435,In +,-73.99087619201589,40.77101957740254
181,60thSt,11thAveWestEndAve,ALL,2019-10-23 13:00:00,1006,587,1593,419,In +,-73.99087619201589,40.77101957740254
182,60thSt,11thAveWestEndAve,ALL,2019-10-23 14:00:00,1050,680,1730,370,In +,-73.99087619201589,40.77101957740254
183,60thSt,11thAveWestEndAve,ALL,2019-10-23 15:00:00,1059,753,1812,306,In +,-73.99087619201589,40.77101957740254
184,60thSt,11thAveWestEndAve,ALL,2019-10-23 16:00:00,1135,1099,2234,36,In +,-73.99087619201589,40.77101957740254
185,60thSt,11thAveWestEndAve,ALL,2019-10-23 17:00:00,1154,1259,2413,105,Out +,-73.99087619201589,40.77101957740254
186,60thSt,11thAveWestEndAve,ALL,2019-10-23 18:00:00,1372,1124,2496,248,In +,-73.99087619201589,40.77101957740254
187,60thSt,11thAveWestEndAve,ALL,2019-10-23 19:00:00,1319,1040,2359,279,In +,-73.99087619201589,40.77101957740254
188,60thSt,11thAveWestEndAve,ALL,2019-10-23 20:00:00,1140,533,1673,607,In +,-73.99087619201589,40.77101957740254
189,60thSt,11thAveWestEndAve,ALL,2019-10-23 21:00:00,972,411,1383,561,In +,-73.99087619201589,40.77101957740254
190,60thSt,11thAveWestEndAve,ALL,2019-10-23 22:00:00,864,346,1210,518,In +,-73.99087619201589,40.77101957740254
191,60thSt,11thAveWestEndAve,ALL,2019-10-23 23:00:00,692,252,944,440,In +,-73.99087619201589,40.77101957740254
240,60thSt,12thAveWestSideHighway,ALL,2019-10-23 00:00:00,968,1733,2701,765,Out +,-73.99390262583776,40.772220315171054
241,60thSt,12thAveWestSideHighway,ALL,2019-10-23 01:00:00,627,901,1528,274,Out +,-73.99390262583776,40.772220315171054
242,60thSt,12thAveWestSideHighway,ALL,2019-10-23 02:00:00,418,553,971,135,Out +,-73.99390262583776,40.772220315171054
243,60thSt,12thAveWestSideHighway,ALL,2019-10-23 03:00:00,486,420,906,66,In +,-73.99390262583776,40.772220315171054
244,60thSt,12thAveWestSideHighway,ALL,2019-10-23 04:00:00,850,483,1333,367,In +,-73.99390262583776,40.772220315171054
245,60thSt,12thAveWestSideHighway,ALL,2019-10-23 05:00:00,2814,731,3545,2083,In +,-73.99390262583776,40.772220315171054
246,60thSt,12thAveWestSideHighway,ALL,2019-10-23 06:00:00,4928,1730,6658,3198,In +,-73.99390262583776,40.772220315171054
247,60thSt,12thAveWestSideHighway,ALL,2019-10-23 07:00:00,5077,2677,7754,2400,In +,-73.99390262583776,40.772220315171054
248,60thSt,12thAveWestSideHighway,ALL,2019-10-23 08:00:00,4888,2844,7732,2044,In +,-73.99390262583776,40.772220315171054
249,60thSt,12thAveWestSideHighway,ALL,2019-10-23 09:00:00,4595,2298,6893,2297,In +,-73.99390262583776,40.772220315171054
250,60thSt,12thAveWestSideHighway,ALL,2019-10-23 10:00:00,4211,2560,6771,1651,In +,-73.99390262583776,40.772220315171054
251,60thSt,12thAveWestSideHighway,ALL,2019-10-23 11:00:00,3935,2778,6713,1157,In +,-73.99390262583776,40.772220315171054
252,60thSt,12thAveWestSideHighway,ALL,2019-10-23 12:00:00,3386,3181,6567,205,In +,-73.99390262583776,40.772220315171054
253,60thSt,12thAveWestSideHighway,ALL,2019-10-23 13:00:00,3443,3515,6958,72,Out +,-73.99390262583776,40.772220315171054
254,60thSt,12thAveWestSideHighway,ALL,2019-10-23 14:00:00,3557,3938,7495,381,Out +,-73.99390262583776,40.772220315171054
255,60thSt,12thAveWestSideHighway,ALL,2019-10-23 15:00:00,3657,4538,8195,881,Out +,-73.99390262583776,40.772220315171054
256,60thSt,12thAveWestSideHighway,ALL,2019-10-23 16:00:00,4330,4319,8649,11,In +,-73.99390262583776,40.772220315171054
257,60thSt,12thAveWestSideHighway,ALL,2019-10-23 17:00:00,4333,3181,7514,1152,In +,-73.99390262583776,40.772220315171054
258,60thSt,12thAveWestSideHighway,ALL,2019-10-23 18:00:00,4616,3032,7648,1584,In +,-73.99390262583776,40.772220315171054
259,60thSt,12thAveWestSideHighway,ALL,2019-10-23 19:00:00,3832,4119,7951,287,Out +,-73.99390262583776,40.772220315171054
260,60thSt,12thAveWestSideHighway,ALL,2019-10-23 20:00:00,2844,4185,7029,1341,Out +,-73.99390262583776,40.772220315171054
261,60thSt,12thAveWestSideHighway,ALL,2019-10-23 21:00:00,2463,4380,6843,1917,Out +,-73.99390262583776,40.772220315171054
262,60thSt,12thAveWestSideHighway,ALL,2019-10-23 22:00:00,2290,3674,5964,1384,Out +,-73.99390262583776,40.772220315171054
263,60thSt,12thAveWestSideHighway,ALL,2019-10-23 23:00:00,1669,2686,4355,1017,Out +,-73.99390262583776,40.772220315171054
336,60thSt,1stAve,ALL,2019-10-23 00:00:00,0,984,984,984,Out +,-73.96202505787952,40.75957288850694
337,60thSt,1stAve,ALL,2019-10-23 01:00:00,0,614,614,614,Out +,-73.96202505787952,40.75957288850694
338,60thSt,1stAve,ALL,2019-10-23 02:00:00,0,442,442,442,Out +,-73.96202505787952,40.75957288850694
339,60thSt,1stAve,ALL,2019-10-23 03:00:00,0,383,383,383,Out +,-73.96202505787952,40.75957288850694
340,60thSt,1stAve,ALL,2019-10-23 04:00:00,0,525,525,525,Out +,-73.96202505787952,40.75957288850694
341,60thSt,1stAve,ALL,2019-10-23 05:00:00,0,907,907,907,Out +,-73.96202505787952,40.75957288850694
342,60thSt,1stAve,ALL,2019-10-23 06:00:00,2,2040,2042,2038,Out +,-73.96202505787952,40.75957288850694
343,60thSt,1stAve,ALL,2019-10-23 07:00:00,6,2753,2759,2747,Out +,-73.96202505787952,40.75957288850694
344,60thSt,1stAve,ALL,2019-10-23 08:00:00,3,2567,2570,2564,Out +,-73.96202505787952,40.75957288850694
345,60thSt,1stAve,ALL,2019-10-23 09:00:00,5,2333,2338,2328,Out +,-73.96202505787952,40.75957288850694
346,60thSt,1stAve,ALL,2019-10-23 10:00:00,4,1986,1990,1982,Out +,-73.96202505787952,40.75957288850694
347,60thSt,1stAve,ALL,2019-10-23 11:00:00,3,2214,2217,2211,Out +,-73.96202505787952,40.75957288850694
348,60thSt,1stAve,ALL,2019-10-23 12:00:00,3,1873,1876,1870,Out +,-73.96202505787952,40.75957288850694
349,60thSt,1stAve,ALL,2019-10-23 13:00:00,7,2043,2050,2036,Out +,-73.96202505787952,40.75957288850694
350,60thSt,1stAve,ALL,2019-10-23 14:00:00,0,2070,2070,2070,Out +,-73.96202505787952,40.75957288850694
351,60thSt,1stAve,ALL,2019-10-23 15:00:00,5,2204,2209,2199,Out +,-73.96202505787952,40.75957288850694
352,60thSt,1stAve,ALL,2019-10-23 16:00:00,3,2842,2845,2839,Out +,-73.96202505787952,40.75957288850694
353,60thSt,1stAve,ALL,2019-10-23 17:00:00,4,3070,3074,3066,Out +,-73.96202505787952,40.75957288850694
354,60thSt,1stAve,ALL,2019-10-23 18:00:00,6,3021,3027,3015,Out +,-73.96202505787952,40.75957288850694
355,60thSt,1stAve,ALL,2019-10-23 19:00:00,6,2392,2398,2386,Out +,-73.96202505787952,40.75957288850694
356,60thSt,1stAve,ALL,2019-10-23 20:00:00,7,2281,2288,2274,Out +,-73.96202505787952,40.75957288850694
357,60thSt,1stAve,ALL,2019-10-23 21:00:00,8,2266,2274,2258,Out +,-73.96202505787952,40.75957288850694
358,60thSt,1stAve,ALL,2019-10-23 22:00:00,3,1841,1844,1838,Out +,-73.96202505787952,40.75957288850694
359,60thSt,1stAve,ALL,2019-10-23 23:00:00,4,1661,1665,1657,Out +,-73.96202505787952,40.75957288850694
432,60thSt,2ndAve,ALL,2019-10-23 00:00:00,2246,0,2246,2246,In +,-73.96442331864814,40.76052439858551
433,60thSt,2ndAve,ALL,2019-10-23 01:00:00,1554,0,1554,1554,In +,-73.96442331864814,40.76052439858551
434,60thSt,2ndAve,ALL,2019-10-23 02:00:00,1166,0,1166,1166,In +,-73.96442331864814,40.76052439858551
435,60thSt,2ndAve,ALL,2019-10-23 03:00:00,1183,0,1183,1183,In +,-73.96442331864814,40.76052439858551
436,60thSt,2ndAve,ALL,2019-10-23 04:00:00,1610,0,1610,1610,In +,-73.96442331864814,40.76052439858551
437,60thSt,2ndAve,ALL,2019-10-23 05:00:00,2385,0,2385,2385,In +,-73.96442331864814,40.76052439858551
438,60thSt,2ndAve,ALL,2019-10-23 06:00:00,2756,1,2757,2755,In +,-73.96442331864814,40.76052439858551
439,60thSt,2ndAve,ALL,2019-10-23 07:00:00,3384,2,3386,3382,In +,-73.96442331864814,40.76052439858551
440,60thSt,2ndAve,ALL,2019-10-23 08:00:00,3903,3,3906,3900,In +,-73.96442331864814,40.76052439858551
441,60thSt,2ndAve,ALL,2019-10-23 09:00:00,3025,2,3027,3023,In +,-73.96442331864814,40.76052439858551
442,60thSt,2ndAve,ALL,2019-10-23 10:00:00,2857,6,2863,2851,In +,-73.96442331864814,40.76052439858551
443,60thSt,2ndAve,ALL,2019-10-23 11:00:00,2584,11,2595,2573,In +,-73.96442331864814,40.76052439858551
444,60thSt,2ndAve,ALL,2019-10-23 12:00:00,2956,7,2963,2949,In +,-73.96442331864814,40.76052439858551
445,60thSt,2ndAve,ALL,2019-10-23 13:00:00,2828,14,2842,2814,In +,-73.96442331864814,40.76052439858551
446,60thSt,2ndAve,ALL,2019-10-23 14:00:00,2900,9,2909,2891,In +,-73.96442331864814,40.76052439858551
447,60thSt,2ndAve,ALL,2019-10-23 15:00:00,3024,13,3037,3011,In +,-73.96442331864814,40.76052439858551
448,60thSt,2ndAve,ALL,2019-10-23 16:00:00,3098,8,3106,3090,In +,-73.96442331864814,40.76052439858551
449,60thSt,2ndAve,ALL,2019-10-23 17:00:00,3423,5,3428,3418,In +,-73.96442331864814,40.76052439858551
450,60thSt,2ndAve,ALL,2019-10-23 18:00:00,3204,15,3219,3189,In +,-73.96442331864814,40.76052439858551
451,60thSt,2ndAve,ALL,2019-10-23 19:00:00,3026,12,3038,3014,In +,-73.96442331864814,40.76052439858551
452,60thSt,2ndAve,ALL,2019-10-23 20:00:00,2873,14,2887,2859,In +,-73.96442331864814,40.76052439858551
453,60thSt,2ndAve,ALL,2019-10-23 21:00:00,2988,10,2998,2978,In +,-73.96442331864814,40.76052439858551
454,60thSt,2ndAve,ALL,2019-10-23 22:00:00,3068,6,3074,3062,In +,-73.96442331864814,40.76052439858551
455,60thSt,2ndAve,ALL,2019-10-23 23:00:00,2815,4,2819,2811,In +,-73.96442331864814,40.76052439858551
480,60thSt,2ndAveLocal,ALL,2019-10-23 00:00:00,221,61,282,160,In +,-73.96442331864814,40.76052439858551
481,60thSt,2ndAveLocal,ALL,2019-10-23 01:00:00,60,0,60,60,In +,-73.96442331864814,40.76052439858551
482,60thSt,2ndAveLocal,ALL,2019-10-23 02:00:00,59,0,59,59,In +,-73.96442331864814,40.76052439858551
483,60thSt,2ndAveLocal,ALL,2019-10-23 03:00:00,122,0,122,122,In +,-73.96442331864814,40.76052439858551
484,60thSt,2ndAveLocal,ALL,2019-10-23 04:00:00,84,0,84,84,In +,-73.96442331864814,40.76052439858551
485,60thSt,2ndAveLocal,ALL,2019-10-23 05:00:00,388,510,898,122,Out +,-73.96442331864814,40.76052439858551
486,60thSt,2ndAveLocal,ALL,2019-10-23 06:00:00,1731,529,2260,1202,In +,-73.96442331864814,40.76052439858551
487,60thSt,2ndAveLocal,ALL,2019-10-23 07:00:00,5439,6351,11790,912,Out +,-73.96442331864814,40.76052439858551
488,60thSt,2ndAveLocal,ALL,2019-10-23 08:00:00,12872,6069,18941,6803,In +,-73.96442331864814,40.76052439858551
489,60thSt,2ndAveLocal,ALL,2019-10-23 09:00:00,10246,4237,14483,6009,In +,-73.96442331864814,40.76052439858551
490,60thSt,2ndAveLocal,ALL,2019-10-23 10:00:00,3570,3110,6680,460,In +,-73.96442331864814,40.76052439858551
491,60thSt,2ndAveLocal,ALL,2019-10-23 11:00:00,3434,2363,5797,1071,In +,-73.96442331864814,40.76052439858551
492,60thSt,2ndAveLocal,ALL,2019-10-23 12:00:00,3346,2762,6108,584,In +,-73.96442331864814,40.76052439858551
493,60thSt,2ndAveLocal,ALL,2019-10-23 13:00:00,2851,2806,5657,45,In +,-73.96442331864814,40.76052439858551
494,60thSt,2ndAveLocal,ALL,2019-10-23 14:00:00,3422,3075,6497,347,In +,-73.96442331864814,40.76052439858551
495,60thSt,2ndAveLocal,ALL,2019-10-23 15:00:00,5479,4405,9884,1074,In +,-73.96442331864814,40.76052439858551
496,60thSt,2ndAveLocal,ALL,2019-10-23 16:00:00,4875,4512,9387,363,In +,-73.96442331864814,40.76052439858551
497,60thSt,2ndAveLocal,ALL,2019-10-23 17:00:00,6214,7868,14082,1654,Out +,-73.96442331864814,40.76052439858551
498,60thSt,2ndAveLocal,ALL,2019-10-23 18:00:00,6159,12262,18421,6103,Out +,-73.96442331864814,40.76052439858551
499,60thSt,2ndAveLocal,ALL,2019-10-23 19:00:00,4112,5462,9574,1350,Out +,-73.96442331864814,40.76052439858551
500,60thSt,2ndAveLocal,ALL,2019-10-23 20:00:00,1932,2961,4893,1029,Out +,-73.96442331864814,40.76052439858551
501,60thSt,2ndAveLocal,ALL,2019-10-23 21:00:00,1341,1721,3062,380,Out +,-73.96442331864814,40.76052439858551
502,60thSt,2ndAveLocal,ALL,2019-10-23 22:00:00,1323,1136,2459,187,In +,-73.96442331864814,40.76052439858551
503,60thSt,2ndAveLocal,ALL,2019-10-23 23:00:00,547,0,547,547,In +,-73.96442331864814,40.76052439858551
576,60thSt,3rdAve,ALL,2019-10-23 00:00:00,0,1170,1170,1170,Out +,-73.9666543435001,40.76140955780587
577,60thSt,3rdAve,ALL,2019-10-23 01:00:00,0,796,796,796,Out +,-73.9666543435001,40.76140955780587
578,60thSt,3rdAve,ALL,2019-10-23 02:00:00,0,557,557,557,Out +,-73.9666543435001,40.76140955780587
579,60thSt,3rdAve,ALL,2019-10-23 03:00:00,0,527,527,527,Out +,-73.9666543435001,40.76140955780587
580,60thSt,3rdAve,ALL,2019-10-23 04:00:00,0,603,603,603,Out +,-73.9666543435001,40.76140955780587
581,60thSt,3rdAve,ALL,2019-10-23 05:00:00,0,884,884,884,Out +,-73.9666543435001,40.76140955780587
582,60thSt,3rdAve,ALL,2019-10-23 06:00:00,0,1492,1492,1492,Out +,-73.9666543435001,40.76140955780587
583,60thSt,3rdAve,ALL,2019-10-23 07:00:00,0,1989,1989,1989,Out +,-73.9666543435001,40.76140955780587
584,60thSt,3rdAve,ALL,2019-10-23 08:00:00,1,1974,1975,1973,Out +,-73.9666543435001,40.76140955780587
585,60thSt,3rdAve,ALL,2019-10-23 09:00:00,2,2073,2075,2071,Out +,-73.9666543435001,40.76140955780587
586,60thSt,3rdAve,ALL,2019-10-23 10:00:00,2,1836,1838,1834,Out +,-73.9666543435001,40.76140955780587
587,60thSt,3rdAve,ALL,2019-10-23 11:00:00,3,2052,2055,2049,Out +,-73.9666543435001,40.76140955780587
588,60thSt,3rdAve,ALL,2019-10-23 12:00:00,13,2121,2134,2108,Out +,-73.9666543435001,40.76140955780587
589,60thSt,3rdAve,ALL,2019-10-23 13:00:00,10,2152,2162,2142,Out +,-73.9666543435001,40.76140955780587
590,60thSt,3rdAve,ALL,2019-10-23 14:00:00,1,2318,2319,2317,Out +,-73.9666543435001,40.76140955780587
591,60thSt,3rdAve,ALL,2019-10-23 15:00:00,3,2073,2076,2070,Out +,-73.9666543435001,40.76140955780587
592,60thSt,3rdAve,ALL,2019-10-23 16:00:00,7,2026,2033,2019,Out +,-73.9666543435001,40.76140955780587
593,60thSt,3rdAve,ALL,2019-10-23 17:00:00,4,2779,2783,2775,Out +,-73.9666543435001,40.76140955780587
594,60thSt,3rdAve,ALL,2019-10-23 18:00:00,8,2721,2729,2713,Out +,-73.9666543435001,40.76140955780587
595,60thSt,3rdAve,ALL,2019-10-23 19:00:00,9,2590,2599,2581,Out +,-73.9666543435001,40.76140955780587
596,60thSt,3rdAve,ALL,2019-10-23 20:00:00,8,2209,2217,2201,Out +,-73.9666543435001,40.76140955780587
597,60thSt,3rdAve,ALL,2019-10-23 21:00:00,4,2104,2108,2100,Out +,-73.9666543435001,40.76140955780587
598,60thSt,3rdAve,ALL,2019-10-23 22:00:00,8,1901,1909,1893,Out +,-73.9666543435001,40.76140955780587
599,60thSt,3rdAve,ALL,2019-10-23 23:00:00,5,1667,1672,1662,Out +,-73.9666543435001,40.76140955780587
672,60thSt,5thAve,ALL,2019-10-23 00:00:00,910,0,910,910,In +,-73.97322278130252,40.76401558582886
673,60thSt,5thAve,ALL,2019-10-23 01:00:00,519,0,519,519,In +,-73.97322278130252,40.76401558582886
674,60thSt,5thAve,ALL,2019-10-23 02:00:00,351,0,351,351,In +,-73.97322278130252,40.76401558582886
675,60thSt,5thAve,ALL,2019-10-23 03:00:00,325,0,325,325,In +,-73.97322278130252,40.76401558582886
676,60thSt,5thAve,ALL,2019-10-23 04:00:00,455,0,455,455,In +,-73.97322278130252,40.76401558582886
677,60thSt,5thAve,ALL,2019-10-23 05:00:00,1455,0,1455,1455,In +,-73.97322278130252,40.76401558582886
678,60thSt,5thAve,ALL,2019-10-23 06:00:00,2956,0,2956,2956,In +,-73.97322278130252,40.76401558582886
679,60thSt,5thAve,ALL,2019-10-23 07:00:00,3356,1,3357,3355,In +,-73.97322278130252,40.76401558582886
680,60thSt,5thAve,ALL,2019-10-23 08:00:00,3571,1,3572,3570,In +,-73.97322278130252,40.76401558582886
681,60thSt,5thAve,ALL,2019-10-23 09:00:00,2590,0,2590,2590,In +,-73.97322278130252,40.76401558582886
682,60thSt,5thAve,ALL,2019-10-23 10:00:00,2006,1,2007,2005,In +,-73.97322278130252,40.76401558582886
683,60thSt,5thAve,ALL,2019-10-23 11:00:00,1859,1,1860,1858,In +,-73.97322278130252,40.76401558582886
684,60thSt,5thAve,ALL,2019-10-23 12:00:00,1845,3,1848,1842,In +,-73.97322278130252,40.76401558582886
685,60thSt,5thAve,ALL,2019-10-23 13:00:00,1863,3,1866,1860,In +,-73.97322278130252,40.76401558582886
686,60thSt,5thAve,ALL,2019-10-23 14:00:00,1875,3,1878,1872,In +,-73.97322278130252,40.76401558582886
687,60thSt,5thAve,ALL,2019-10-23 15:00:00,2038,5,2043,2033,In +,-73.97322278130252,40.76401558582886
688,60thSt,5thAve,ALL,2019-10-23 16:00:00,2162,1,2163,2161,In +,-73.97322278130252,40.76401558582886
689,60thSt,5thAve,ALL,2019-10-23 17:00:00,2194,2,2196,2192,In +,-73.97322278130252,40.76401558582886
690,60thSt,5thAve,ALL,2019-10-23 18:00:00,1981,2,1983,1979,In +,-73.97322278130252,40.76401558582886
691,60thSt,5thAve,ALL,2019-10-23 19:00:00,1915,3,1918,1912,In +,-73.97322278130252,40.76401558582886
692,60thSt,5thAve,ALL,2019-10-23 20:00:00,1896,3,1899,1893,In +,-73.97322278130252,40.76401558582886
693,60thSt,5thAve,ALL,2019-10-23 21:00:00,1811,2,1813,1809,In +,-73.97322278130252,40.76401558582886
694,60thSt,5thAve,ALL,2019-10-23 22:00:00,1817,1,1818,1816,In +,-73.97322278130252,40.76401558582886
695,60thSt,5thAve,ALL,2019-10-23 23:00:00,1566,0,1566,1566,In +,-73.97322278130252,40.76401558582886
744,60thSt,6thAve,ALL,2019-10-23 00:00:00,0,0,0,0,Out +,-73.97647030277398,40.76530404013329
745,60thSt,6thAve,ALL,2019-10-23 01:00:00,0,0,0,0,Out +,-73.97647030277398,40.76530404013329
746,60thSt,6thAve,ALL,2019-10-23 02:00:00,0,0,0,0,Out +,-73.97647030277398,40.76530404013329
747,60thSt,6thAve,ALL,2019-10-23 03:00:00,0,0,0,0,Out +,-73.97647030277398,40.76530404013329
748,60thSt,6thAve,ALL,2019-10-23 04:00:00,0,0,0,0,Out +,-73.97647030277398,40.76530404013329
749,60thSt,6thAve,ALL,2019-10-23 05:00:00,0,0,0,0,Out +,-73.97647030277398,40.76530404013329
750,60thSt,6thAve,ALL,2019-10-23 06:00:00,1,63,64,62,Out +,-73.97647030277398,40.76530404013329
751,60thSt,6thAve,ALL,2019-10-23 07:00:00,1,85,86,84,Out +,-73.97647030277398,40.76530404013329
752,60thSt,6thAve,ALL,2019-10-23 08:00:00,4,147,151,143,Out +,-73.97647030277398,40.76530404013329
753,60thSt,6thAve,ALL,2019-10-23 09:00:00,2,125,127,123,Out +,-73.97647030277398,40.76530404013329
754,60thSt,6thAve,ALL,2019-10-23 10:00:00,8,106,114,98,Out +,-73.97647030277398,40.76530404013329
755,60thSt,6thAve,ALL,2019-10-23 11:00:00,5,208,213,203,Out +,-73.97647030277398,40.76530404013329
756,60thSt,6thAve,ALL,2019-10-23 12:00:00,4,277,281,273,Out +,-73.97647030277398,40.76530404013329
757,60thSt,6thAve,ALL,2019-10-23 13:00:00,4,232,236,228,Out +,-73.97647030277398,40.76530404013329
758,60thSt,6thAve,ALL,2019-10-23 14:00:00,10,211,221,201,Out +,-73.97647030277398,40.76530404013329
759,60thSt,6thAve,ALL,2019-10-23 15:00:00,4,185,189,181,Out +,-73.97647030277398,40.76530404013329
760,60thSt,6thAve,ALL,2019-10-23 16:00:00,7,203,210,196,Out +,-73.97647030277398,40.76530404013329
761,60thSt,6thAve,ALL,2019-10-23 17:00:00,10,387,397,377,Out +,-73.97647030277398,40.76530404013329
762,60thSt,6thAve,ALL,2019-10-23 18:00:00,16,450,466,434,Out +,-73.97647030277398,40.76530404013329
763,60thSt,6thAve,ALL,2019-10-23 19:00:00,17,370,387,353,Out +,-73.97647030277398,40.76530404013329
764,60thSt,6thAve,ALL,2019-10-23 20:00:00,19,300,319,281,Out +,-73.97647030277398,40.76530404013329
765,60thSt,6thAve,ALL,2019-10-23 21:00:00,5,169,174,164,Out +,-73.97647030277398,40.76530404013329
766,60thSt,6thAve,ALL,2019-10-23 22:00:00,2,110,112,108,Out +,-73.97647030277398,40.76530404013329
767,60thSt,6thAve,ALL,2019-10-23 23:00:00,1,41,42,40,Out +,-73.97647030277398,40.76530404013329
816,60thSt,7thAve,ALL,2019-10-23 00:00:00,0,0,0,0,Out +,-73.97935477229285,40.766448453557565
817,60thSt,7thAve,ALL,2019-10-23 01:00:00,0,0,0,0,Out +,-73.97935477229285,40.766448453557565
818,60thSt,7thAve,ALL,2019-10-23 02:00:00,0,0,0,0,Out +,-73.97935477229285,40.766448453557565
819,60thSt,7thAve,ALL,2019-10-23 03:00:00,0,0,0,0,Out +,-73.97935477229285,40.766448453557565
820,60thSt,7thAve,ALL,2019-10-23 04:00:00,0,0,0,0,Out +,-73.97935477229285,40.766448453557565
821,60thSt,7thAve,ALL,2019-10-23 05:00:00,0,0,0,0,Out +,-73.97935477229285,40.766448453557565
822,60thSt,7thAve,ALL,2019-10-23 06:00:00,30,1,31,29,In +,-73.97935477229285,40.766448453557565
