OBJECTID,ID,NAME,CITY,STATE,ZIP,TYPE,STATUS,COUNTY,COUNTYFIPS,COUNTRY,lat,lon,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,LINES,MAX_VOLT,MIN_VOLT,MAX_INFER,MIN_INFER
29525,143956,FOX CHASE,PHILADELPHIA,PA,19111,SUBSTATION,IN SERVICE,PHILADELPHIA,42101,USA,40.0660904,-75.07331587,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, www.pjm.com/pub/account/trans-fac/pe.xls",6/9/15 0:00,IMAGERY,7/14/15 0:00,2,138,138,N,N
29526,143957,CROYDON,CROYDON,PA,19021,SUBSTATION,IN SERVICE,BUCKS,42017,USA,40.0807053,-74.89133972,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, www.pjm.com/pub/account/trans-fac/pe.xls",6/9/15 0:00,IMAGERY,7/14/15 0:00,4,230,230,Y,Y
29527,143958,MCDOWELL,FALLS TWP,PA,19067,SUBSTATION,IN SERVICE,BUCKS,42017,USA,40.14052437,-74.74994888,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, https://www.firstenergycorp.com/content/dam/corporate/transmission/campbell-keister/campbell-keister-mcdowell-transmission-factsheet.pdf",6/9/15 0:00,IMAGERY,6/9/15 0:00,3,-999999,-999999,N,N
29528,143959,RICHMOND,PHILADELPHIA,PA,19137,SUBSTATION,IN SERVICE,PHILADELPHIA,42101,USA,39.98467187,-75.07733244,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, www.pjm.com/pub/account/trans-fac/pe.xls",6/16/15 0:00,IMAGERY,7/14/15 0:00,4,230,230,Y,Y
29529,143960,BURHOLME,PHILADELPHIA,PA,19111,SUBSTATION,IN SERVICE,PHILADELPHIA,42101,USA,40.04968235,-75.0803779,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, www.pjm.com/pub/account/trans-fac/pe.xls",7/14/15 0:00,IMAGERY,7/14/15 0:00,2,69,69,N,N
29530,143961,GLOUCESTER SWITCHING STATION,GLOUCESTER CITY,NJ,8030,SUBSTATION,IN SERVICE,CAMDEN,34007,USA,39.88924447,-75.09817942,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap, www.psegtransmission.com",8/28/15 0:00,IMAGERY,9/17/15 0:00,4,230,230,Y,Y
29531,143962,CAMDEN,MERCHANTVILLE,NJ,8109,SUBSTATION,IN SERVICE,CAMDEN,34007,USA,39.96580841,-75.0446635,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",8/28/15 0:00,IMAGERY,9/8/15 0:00,6,230,230,Y,Y
29532,143963,CINNAMINSON,RIVERTON,NJ,8077,SUBSTATION,IN SERVICE,BURLINGTON,34005,USA,39.99755231,-74.96902825,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",8/28/15 0:00,IMAGERY,9/8/15 0:00,5,230,230,Y,Y
29533,143965,LEVITTOWN,WILLINGBORO,NJ,8046,SUBSTATION,IN SERVICE,BURLINGTON,34005,USA,40.02803465,-74.88035204,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",8/28/15 0:00,IMAGERY,9/8/15 0:00,5,230,230,Y,Y
29534,143966,MOUNT LAUREL,MT LAUREL TWP,NJ,8054,SUBSTATION,IN SERVICE,BURLINGTON,34005,USA,39.94752935,-74.88037722,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",8/28/15 0:00,IMAGERY,9/8/15 0:00,4,230,-999999,Y,Y
29535,143967,BURLINGTON,BURLINGTON,NJ,8016,SUBSTATION,IN SERVICE,BURLINGTON,34005,USA,40.07523365,-74.87408385,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",8/28/15 0:00,IMAGERY,9/8/15 0:00,11,230,-999999,Y,N
29536,143968,COXS CORNER,MARLTON,NJ,8053,SUBSTATION,IN SERVICE,BURLINGTON,34005,USA,39.91598936,-74.87032608,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",8/28/15 0:00,IMAGERY,9/8/15 0:00,5,-999999,-999999,Y,Y
29537,143969,LUMBERTON,LUMBERTON TWP,NJ,8048,SUBSTATION,IN SERVICE,BURLINGTON,34005,USA,39.95054112,-74.81038526,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",8/28/15 0:00,IMAGERY,9/8/15 0:00,2,230,-999999,N,Y
29538,143970,BUSTLETON,FLORENCE TWP,NJ,8016,SUBSTATION,IN SERVICE,BURLINGTON,34005,USA,40.0792009,-74.78313974,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",8/28/15 0:00,IMAGERY,9/8/15 0:00,4,138,138,Y,Y
29541,143973,SICKLER,SICKLERVILLE,NJ,8081,SUBSTATION,IN SERVICE,CAMDEN,34007,USA,39.73403911,-74.97302038,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",8/28/15 0:00,IMAGERY,9/8/15 0:00,4,230,230,Y,Y
29542,143974,NEW FREEDOM,WAYNE,NJ,7470,SUBSTATION,IN SERVICE,CAMDEN,34007,USA,39.74100042,-74.96275585,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",8/28/15 0:00,IMAGERY,9/8/15 0:00,10,500,230,N,Y
29543,143975,SILVER LAKE,WEST BERLIN,NJ,8091,SUBSTATION,IN SERVICE,CAMDEN,34007,USA,39.81034094,-74.95295027,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",8/28/15 0:00,IMAGERY,9/8/15 0:00,2,230,-999999,Y,Y
29544,143976,PLEASANT VALLEY,LAMBERTVILLE,NJ,8530,SUBSTATION,IN SERVICE,MERCER,34021,USA,40.33724016,-74.92957595,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",8/28/15 0:00,IMAGERY,9/8/15 0:00,3,230,-999999,Y,N
29545,143977,LAWRENCE,TRENTON,NJ,8648,SUBSTATION,IN SERVICE,MERCER,34021,USA,40.28239821,-74.75653796,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap, https://www.pjm.com/-/media/committees-groups/committees/teac/20170209/20170209-pjm-teac-board-whitepaper-february-2017.ashx",8/28/15 0:00,IMAGERY,4/27/18 0:00,3,230,-999999,Y,N
29578,144012,JARRETT,HORSHAM TWP,PA,19044,SUBSTATION,IN SERVICE,MONTGOMERY,42091,USA,40.18900217,-75.16368652,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"OpenStreetMap, http://www.pjm.com/pub/account/trans-fac/pe.xls",5/5/15 0:00,IMAGERY,6/10/15 0:00,2,230,230,N,N
29579,144013,JENKINTOWN,CHELTENHAM TWP,PA,19095,SUBSTATION,IN SERVICE,MONTGOMERY,42091,USA,40.09677982,-75.13949709,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"OpenStreetMap, www.pjm.com/pub/account/trans-fac/pe.xls",5/5/15 0:00,IMAGERY,7/14/15 0:00,2,230,230,N,N
29580,144014,HEATON,UPPER MORELAND TWP,PA,19090,SUBSTATION,IN SERVICE,MONTGOMERY,42091,USA,40.15972562,-75.11772645,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,5/5/15 0:00,IMAGERY,6/10/15 0:00,4,230,138,N,N
29588,144022,WARRINGTON,WARRINGTON,PA,18976,SUBSTATION,IN SERVICE,BUCKS,42017,USA,40.24831628,-75.12525121,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.pjm.com/pub/account/trans-fac/pe.xls",6/4/15 0:00,IMAGERY,6/10/15 0:00,2,230,230,N,N
29590,144024,TABOR,PHILADELPHIA,PA,19120,SUBSTATION,IN SERVICE,PHILADELPHIA,42101,USA,40.0355634,-75.13540513,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, www.pjm.com/pub/account/trans-fac/pe.xls",6/8/15 0:00,IMAGERY,7/14/15 0:00,2,230,230,N,N
29591,144025,SOUTHWARK,PHILADELPHIA,PA,19148,SUBSTATION,IN SERVICE,PHILADELPHIA,42101,USA,39.9140758,-75.13658234,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, www.pjm.com/pub/account/trans-fac/pe.xls",6/18/15 0:00,IMAGERY,7/13/15 0:00,5,69,69,Y,Y
29595,144028,WESTMORELAND,PHILADELPHIA,PA,19129,SUBSTATION,IN SERVICE,PHILADELPHIA,42101,USA,40.00654177,-75.17342242,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, www.pjm.com/pub/account/trans-fac/pe.xls",6/5/15 0:00,IMAGERY,7/13/15 0:00,5,230,-999999,N,N
29597,144030,NORTH PHILADELPHIA,PHILADELPHIA,PA,19133,SUBSTATION,IN SERVICE,PHILADELPHIA,42101,USA,40.00023793,-75.14841899,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, www.pjm.com/pub/account/trans-fac/pe.xls",6/5/15 0:00,IMAGERY,7/13/15 0:00,3,230,230,N,N
29602,144035,WAYNE JUNCTION,PHILADELPHIA,PA,19141,SUBSTATION,IN SERVICE,PHILADELPHIA,42101,USA,40.02616877,-75.15519622,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,6/10/15 0:00,IMAGERY,7/14/15 0:00,2,230,230,N,N
29603,144036,TUNA,PHILADELPHIA,PA,19125,SUBSTATION,IN SERVICE,PHILADELPHIA,42101,USA,39.96863271,-75.12627076,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, www.pjm.com/pub/account/trans-fac/pe.xls",6/17/15 0:00,IMAGERY,7/14/15 0:00,3,138,69,N,N
29609,144042,WAVERLY,PHILADELPHIA,PA,19147,SUBSTATION,IN SERVICE,PHILADELPHIA,42101,USA,39.94493294,-75.16377258,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, www.pjm.com/pub/account/trans-fac/pe.xls",7/14/15 0:00,IMAGERY,7/14/15 0:00,2,69,69,N,N
29610,144043,DELAWARE,PHILADELPHIA,PA,19125,SUBSTATION,IN SERVICE,PHILADELPHIA,42101,USA,39.96771043,-75.12680701,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, www.pjm.com/pub/account/trans-fac/pe.xls",7/14/15 0:00,IMAGERY,7/14/15 0:00,3,69,69,Y,Y
29611,144044,CALLOWHILL,PHILADELPHIA,PA,19123,SUBSTATION,IN SERVICE,PHILADELPHIA,42101,USA,39.95941583,-75.1570684,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, www.pjm.com/pub/account/trans-fac/pe.xls",7/14/15 0:00,IMAGERY,7/14/15 0:00,3,138,138,N,N
29612,144045,DLUZERNE,PHILADELPHIA,PA,19124,SUBSTATION,IN SERVICE,PHILADELPHIA,42101,USA,40.01005121,-75.11792823,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, www.pjm.com/pub/account/trans-fac/pe.xls",7/14/15 0:00,IMAGERY,7/14/15 0:00,2,69,69,N,N
29929,144383,UNKNOWN144383,GLOUCESTER CITY,NJ,8030,SUBSTATION,IN SERVICE,CAMDEN,34007,USA,39.89673143,-75.12766258,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,8/4/16 0:00,IMAGERY/OTHER,5/12/17 0:00,-999999,-999999,-999999,N,N
29930,144384,BLOOMING GROVE,HAWLEY,PA,18428,SUBSTATION,IN SERVICE,PIKE,42103,USA,41.37743079,-75.14934163,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,5/5/15 0:00,IMAGERY,6/3/15 0:00,5,230,-999999,Y,N
29931,144385,MARTINS CREEK,LOWER MT BETHEL TWP,PA,18013,SUBSTATION,IN SERVICE,NORTHAMPTON,42095,USA,40.80038153,-75.10857614,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,5/5/15 0:00,IMAGERY,6/16/15 0:00,11,230,230,Y,Y
29932,144386,PORTLAND STATION,UPPER MT BETHEL TWP,PA,18343,SUBSTATION,IN SERVICE,NORTHAMPTON,42095,USA,40.90921583,-75.08136615,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,5/5/15 0:00,IMAGERY,6/16/15 0:00,7,230,230,Y,Y
29934,144388,EAGLE POINT,WEST DEPTFORD TWP,NJ,8093,SUBSTATION,IN SERVICE,GLOUCESTER,34015,USA,39.86969547,-75.13719473,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",8/28/15 0:00,IMAGERY,9/8/15 0:00,2,230,230,Y,Y
29935,144389,DEPTFORD,WESTVILLE,NJ,8093,SUBSTATION,IN SERVICE,GLOUCESTER,34015,USA,39.85901187,-75.13693712,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",8/28/15 0:00,IMAGERY,9/8/15 0:00,3,230,230,Y,Y
29936,144390,BEAVER BROOK,BELLMAWR,NJ,8031,SUBSTATION,IN SERVICE,CAMDEN,34007,USA,39.86125169,-75.07985522,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",8/28/15 0:00,IMAGERY,9/8/15 0:00,2,230,230,Y,Y
29937,144391,GILBERT,MILFORD,NJ,8848,SUBSTATION,IN SERVICE,HUNTERDON,34019,USA,40.5687293,-75.16213126,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",8/28/15 0:00,IMAGERY,9/8/15 0:00,8,230,-999999,Y,N
40767,155793,STANLEY TERRACE,UNION,NJ,7083,SUBSTATION,IN SERVICE,UNION,34039,USA,40.71243775,-74.26629678,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, https://www.pjm.com/-/media/committees-groups/committees/teac/20170209/20170209-pjm-teac-board-whitepaper-february-2017.ashx",4/27/18 0:00,IMAGERY,4/27/18 0:00,3,230,230,N,N
40824,155850,NEW BRIGHTON SUBSTATION,STATEN ISLAND,NY,10301,SUBSTATION,NOT AVAILABLE,RICHMOND,36085,USA,40.64513311,-74.09311899,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,10/9/17 0:00,UNVERIFIED,6/4/18 0:00,-999999,-999999,-999999,N,N
40834,155860,CHARLTON STREET SUBSTATION,PRINCETON,NJ,8544,SUBSTATION,IN SERVICE,MERCER,34021,USA,40.3492966,-74.65260058,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,10/9/17 0:00,IMAGERY,6/4/18 0:00,-999999,-999999,-999999,N,N
41231,156249,NORTH AVENUE,ELIZABETH,NJ,7201,SUBSTATION,IN SERVICE,UNION,34039,USA,40.66920176,-74.17423444,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, https://www.burnsmcd.com/projects/bergen-linden-corridor-project",4/26/18 0:00,IMAGERY,4/26/18 0:00,2,345,345,N,N
41232,156250,SADDLE BROOK,SADDLE BROOK,NJ,7663,SUBSTATION,IN SERVICE,BERGEN,34003,USA,40.88904805,-74.10110854,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, https://www.pjm.com/-/media/committees-groups/committees/teac/20170209/20170209-pjm-teac-board-whitepaper-february-2017.ashx",4/27/18 0:00,IMAGERY,4/30/18 0:00,2,230,230,N,N
41233,156251,HILLSDALE,HILLSDALE,NJ,7642,SUBSTATION,IN SERVICE,BERGEN,34003,USA,41.00788658,-74.04622258,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, https://www.pjm.com/-/media/committees-groups/committees/teac/20170209/20170209-pjm-teac-board-whitepaper-february-2017.ashx",4/30/18 0:00,IMAGERY,4/30/18 0:00,2,230,230,N,N
41234,156252,JACKSON ROAD,TOTOWA,NJ,7512,SUBSTATION,IN SERVICE,PASSAIC,34031,USA,40.90677715,-74.24507554,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, https://www.pjm.com/-/media/committees-groups/committees/teac/20170209/20170209-pjm-teac-board-whitepaper-february-2017.ashx",4/30/18 0:00,IMAGERY,4/30/18 0:00,2,230,230,N,N
41352,156368,UNKNOWN156368,FRANKLIN TWP,NJ,8873,SUBSTATION,IN SERVICE,SOMERSET,34035,USA,40.53599282,-74.54385101,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,10/9/17 0:00,IMAGERY,6/4/18 0:00,-999999,-999999,-999999,N,N
41474,156488,CUTHBERT,CHERRY HILL TWP,NJ,8002,SUBSTATION,IN SERVICE,CAMDEN,34007,USA,39.93367965,-75.05359418,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"OpenStreetMap, https://www.psegtransmission.com/sites/default/files/file/files/burlington-camden/burlingtoncamden_sm.jpg",10/9/17 0:00,IMAGERY,2/20/19 0:00,-999999,-999999,-999999,N,N
41498,156512,UNKNOWN156512,ALLENHURST,NJ,7711,SUBSTATION,IN SERVICE,MONMOUTH,34025,USA,40.23531495,-74.00719141,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,10/9/17 0:00,IMAGERY,6/4/18 0:00,-999999,-999999,-999999,N,N
41570,156584,UNKNOWN156584,MILLSTONE TWP,NJ,8527,SUBSTATION,IN SERVICE,OCEAN,34029,USA,40.13971659,-74.45109656,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,10/9/17 0:00,IMAGERY,6/4/18 0:00,-999999,-999999,-999999,N,N
41689,156702,UNKNOWN156702,MORRISTOWN,NJ,7960,SUBSTATION,NOT AVAILABLE,MORRIS,34027,USA,40.80763001,-74.47879681,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,10/9/17 0:00,UNVERIFIED,6/4/18 0:00,-999999,-999999,-999999,N,N
41691,156704,UNKNOWN156704,MONTVALE,NJ,7645,SUBSTATION,IN SERVICE,BERGEN,34003,USA,41.05312332,-74.06148652,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,10/9/17 0:00,IMAGERY,6/4/18 0:00,-999999,-999999,-999999,N,N
41692,156705,UNKNOWN156705,MONTVALE,NJ,7645,SUBSTATION,IN SERVICE,BERGEN,34003,USA,41.05504528,-74.05598159,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,10/9/17 0:00,IMAGERY,6/4/18 0:00,-999999,-999999,-999999,N,N
41693,156706,UNKNOWN156706,RIDGEWOOD,NJ,7450,SUBSTATION,IN SERVICE,BERGEN,34003,USA,40.98288245,-74.11864464,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,10/9/17 0:00,IMAGERY,6/4/18 0:00,-999999,-999999,-999999,N,N
41696,156709,UNKNOWN156709,EATONTOWN,NJ,7724,SUBSTATION,IN SERVICE,MONMOUTH,34025,USA,40.29097664,-74.07923967,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,10/9/17 0:00,IMAGERY,6/4/18 0:00,-999999,-999999,-999999,N,N
41761,156773,UNKNOWN156773,BRICK,NJ,8723,SUBSTATION,IN SERVICE,OCEAN,34029,USA,40.05553095,-74.14213682,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,10/9/17 0:00,IMAGERY,6/4/18 0:00,-999999,-999999,-999999,N,N
41998,157010,UNKNOWN157010,MILFORD,CT,6461,SUBSTATION,IN SERVICE,NEW HAVEN,9009,USA,41.207448,-73.106819,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,6/1/18 0:00,IMAGERY,6/1/18 0:00,-999999,-999999,-999999,N,N
42596,157602,UNKNOWN157602,ANDOVER,NJ,7821,SUBSTATION,IN SERVICE,SUSSEX,34037,USA,40.98274986,-74.74135987,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,10/9/17 0:00,IMAGERY,6/4/18 0:00,-999999,-999999,-999999,N,N
42598,157604,UNKNOWN157604,WANAQUE,NJ,7420,SUBSTATION,IN SERVICE,PASSAIC,34031,USA,41.0299932,-74.2978281,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,10/9/17 0:00,IMAGERY,6/4/18 0:00,-999999,-999999,-999999,N,N
42601,157607,UNKNOWN157607,UPPER SADDLE RIVER,NJ,7458,SUBSTATION,IN SERVICE,BERGEN,34003,USA,41.0602698,-74.10880177,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,10/9/17 0:00,IMAGERY,6/4/18 0:00,-999999,-999999,-999999,N,N
42602,157608,UNKNOWN157608,FRANKLIN LAKES,NJ,7417,SUBSTATION,IN SERVICE,BERGEN,34003,USA,41.02641688,-74.21285224,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,10/9/17 0:00,IMAGERY,6/4/18 0:00,-999999,-999999,-999999,N,N
43118,158122,UNKNOWN158122,CHESTER,NY,10918,SUBSTATION,IN SERVICE,ORANGE,36071,USA,41.30805281,-74.25838161,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,4/3/18 0:00,IMAGERY,4/3/18 0:00,3,345,138,N,N
43354,158361,UNKNOWN158361,NEW BRUNSWICK,NJ,8901,SUBSTATION,IN SERVICE,MIDDLESEX,34023,USA,40.47894529,-74.42835725,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,10/9/17 0:00,IMAGERY,6/4/18 0:00,-999999,-999999,-999999,N,N
43356,158363,UNKNOWN158363,FRANKLIN TWP,NJ,8873,SUBSTATION,IN SERVICE,SOMERSET,34035,USA,40.53886523,-74.54428265,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,10/9/17 0:00,IMAGERY,6/4/18 0:00,-999999,-999999,-999999,N,N
43393,158401,UNKNOWN158401,MONROE TOWN OF,CT,6468,SUBSTATION,IN SERVICE,FAIRFIELD,9001,USA,41.33431004,-73.20778482,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,10/9/17 0:00,IMAGERY,6/1/18 0:00,-999999,-999999,-999999,N,N
43394,158402,UNKNOWN158402,WARWICK TOWN OF,NY,10950,SUBSTATION,IN SERVICE,ORANGE,36071,USA,41.23407365,-74.28375346,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,10/9/17 0:00,IMAGERY,6/4/18 0:00,-999999,-999999,-999999,N,N
43396,158404,UNKNOWN158404,LINCROFT,NJ,7738,SUBSTATION,IN SERVICE,MONMOUTH,34025,USA,40.33028241,-74.12126586,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,10/9/17 0:00,IMAGERY,6/4/18 0:00,-999999,-999999,-999999,N,N
43398,158406,UNKNOWN158406,WEST MILFORD,NJ,7480,SUBSTATION,IN SERVICE,PASSAIC,34031,USA,41.13572421,-74.34889167,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,10/9/17 0:00,IMAGERY,6/4/18 0:00,1,-999999,-999999,N,N
43400,158408,JCPL,MORRISTOWN,NJ,7960,SUBSTATION,IN SERVICE,MORRIS,34027,USA,40.78555187,-74.45086689,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,10/9/17 0:00,IMAGERY,6/4/18 0:00,-999999,-999999,-999999,N,N
45663,160650,PINE HILL,CLEMENTON,NJ,8021,SUBSTATION,IN SERVICE,CAMDEN,34007,USA,39.79573277,-75.00033595,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, https://www.atlanticcityelectric.com/SmartEnergy/ReliabilityImprovements/Pages/PineHillToTerraceTransmissionImprovementProject.aspx",2/20/19 0:00,IMAGERY,2/20/19 0:00,2,69,-999999,Y,N
45687,160674,WEST BARLETT,BROOKHAVEN TOWN OF,NY,11953,SUBSTATION,UNDER CONSTRUCTION,SUFFOLK,36103,USA,40.8548748,-72.95742917,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, https://www.psegliny.com/inthecommunity/currentintiatives/~/link.aspx?_id=0FA4E137B3C845309B57D9FD2212A844&_z=z",2/20/19 0:00,IMAGERY,2/20/19 0:00,2,69,69,Y,Y
46195,161196,RISER161196,ISLAND PARK,NY,11558,RISER,IN SERVICE,NASSAU,36059,USA,40.59682227,-73.65711693,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,3/11/19 0:00,IMAGERY,3/11/19 0:00,2,-999999,-999999,N,N
46211,161212,TAP161212,PUTNAM VALLEY TOWN OF,NY,10541,TAP,IN SERVICE,PUTNAM,36079,USA,41.36802443,-73.7947386,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,3/8/19 0:00,IMAGERY,3/8/19 0:00,3,115,115,Y,Y
46256,161256,KINGS,ISLIP TOWN OF,NY,11788,SUBSTATION,UNDER CONSTRUCTION,SUFFOLK,36103,USA,40.81355274,-73.21733366,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,https://www.psegliny.com/inthecommunity/currentintiatives/reliabilityprojects/kingssubstation,3/11/19 0:00,OTHER,3/11/19 0:00,-999999,-999999,-999999,N,N
46715,161763,TAP161763,NORTH HEMPSTEAD TOWN OF,NY,11042,TAP,IN SERVICE,NASSAU,36059,USA,40.7554485,-73.68889688,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,3/25/19 0:00,IMAGERY,3/25/19 0:00,1,-999999,-999999,N,N
46716,161764,UNKNOWN161764,ISLIP TOWN OF,NY,11779,SUBSTATION,IN SERVICE,SUFFOLK,36103,USA,40.814718,-73.122967,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,3/25/19 0:00,IMAGERY,3/25/19 0:00,1,-999999,-999999,Y,Y
46763,161813,TAP161813,EAST HANOVER,NJ,7936,TAP,IN SERVICE,MORRIS,34027,USA,40.80605679,-74.3695371,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,3/25/19 0:00,IMAGERY,3/25/19 0:00,-999999,-999999,-999999,N,N
46764,161814,UNKNOWN161814,PARSIPPANY,NJ,7054,SUBSTATION,IN SERVICE,MORRIS,34027,USA,40.85811959,-74.41920617,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,3/25/19 0:00,IMAGERY,3/25/19 0:00,-999999,-999999,-999999,N,N
46765,161815,TAP161815,ELIZABETHPORT,NJ,7206,RISER,IN SERVICE,UNION,34039,USA,40.64420459,-74.20027628,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,3/26/19 0:00,IMAGERY,8/28/19 0:00,1,-999999,-999999,N,N
47086,162140,WATERBURY GENERATION,WATERBURY,CT,6708,SUBSTATION,IN SERVICE,NEW HAVEN,9009,USA,41.54415665,-73.04147338,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, EIA 860",3/29/19 0:00,IMAGERY,6/1/21 0:00,1,-999999,-999999,Y,Y
